,state,year,expansion,gender,age,percentage
3602,Wisconsin,2018,Not Adopted,male,25-34,0.112106419
3603,Wisconsin,2018,Not Adopted,male,35-44,0.102782979
3604,Wisconsin,2018,Not Adopted,male,45-54,0.106823449
3605,Wisconsin,2018,Not Adopted,male,55-64,0.111843959
3606,Wisconsin,2018,Not Adopted,female,< 6,0.357491449
3607,Wisconsin,2018,Not Adopted,female,6-17,0.287095844
3608,Wisconsin,2018,Not Adopted,female,18-24,0.156406867
3609,Wisconsin,2018,Not Adopted,female,25-34,0.191318938
3610,Wisconsin,2018,Not Adopted,female,35-44,0.144250655
3611,Wisconsin,2018,Not Adopted,female,45-54,0.125415858
3612,Wisconsin,2018,Not Adopted,female,55-64,0.122112797
3613,Wyoming,2018,Not Adopted,male,< 6,0.264906263
3614,Wyoming,2018,Not Adopted,male,6-17,0.190980346
3615,Wyoming,2018,Not Adopted,male,18-24,0.038402266
3616,Wyoming,2018,Not Adopted,male,25-34,0.075675676
3617,Wyoming,2018,Not Adopted,male,35-44,0.049694978
3618,Wyoming,2018,Not Adopted,male,45-54,0.037267821
3619,Wyoming,2018,Not Adopted,male,55-64,0.048733246
3620,Wyoming,2018,Not Adopted,female,< 6,0.26908648
3621,Wyoming,2018,Not Adopted,female,6-17,0.174477996
3622,Wyoming,2018,Not Adopted,female,18-24,0.086128816
3623,Wyoming,2018,Not Adopted,female,25-34,0.097456576
3624,Wyoming,2018,Not Adopted,female,35-44,0.059876921
3625,Wyoming,2018,Not Adopted,female,45-54,0.051316309
3626,Wyoming,2018,Not Adopted,female,55-64,0.082419773
3627,Puerto Rico,2018,,male,< 6,0.718167067
3628,Puerto Rico,2018,,male,6-17,0.584761958
3629,Puerto Rico,2018,,male,18-24,0.43967818
3630,Puerto Rico,2018,,male,25-34,0.446921871
3631,Puerto Rico,2018,,male,35-44,0.399862137
3632,Puerto Rico,2018,,male,45-54,0.402488781
3633,Puerto Rico,2018,,male,55-64,0.404883869
3634,Puerto Rico,2018,,female,< 6,0.682324617
3635,Puerto Rico,2018,,female,6-17,0.573494482
3636,Puerto Rico,2018,,female,18-24,0.539710725
3637,Puerto Rico,2018,,female,25-34,0.577610702
3638,Puerto Rico,2018,,female,35-44,0.461973827
3639,Puerto Rico,2018,,female,45-54,0.419361932
3640,Puerto Rico,2018,,female,55-64,0.453427912
3641,Alabama,2019,Not Adopted,male,< 6,0.508737163
3642,Alabama,2019,Not Adopted,male,6-17,0.411751698
3643,Alabama,2019,Not Adopted,male,18-24,0.065591003
3644,Alabama,2019,Not Adopted,male,25-34,0.060098198
3645,Alabama,2019,Not Adopted,male,35-44,0.082322413
3646,Alabama,2019,Not Adopted,male,45-54,0.091085678
3647,Alabama,2019,Not Adopted,male,55-64,0.121499936
3648,Alabama,2019,Not Adopted,female,< 6,0.499697938
3649,Alabama,2019,Not Adopted,female,6-17,0.415958919
3650,Alabama,2019,Not Adopted,female,18-24,0.130993704
3651,Alabama,2019,Not Adopted,female,25-34,0.16115817
3652,Alabama,2019,Not Adopted,female,35-44,0.136147125
3653,Alabama,2019,Not Adopted,female,45-54,0.102940053
3654,Alabama,2019,Not Adopted,female,55-64,0.15105219
3655,Alaska,2019,Adopted,male,< 6,0.397902166
3656,Alaska,2019,Adopted,male,6-17,0.356357858
3657,Alaska,2019,Adopted,male,18-24,0.147779905
3658,Alaska,2019,Adopted,male,25-34,0.172189707
3659,Alaska,2019,Adopted,male,35-44,0.129713772
3660,Alaska,2019,Adopted,male,45-54,0.125672611
3661,Alaska,2019,Adopted,male,55-64,0.179961069
3662,Alaska,2019,Adopted,female,< 6,0.404747452
3663,Alaska,2019,Adopted,female,6-17,0.357044256
3664,Alaska,2019,Adopted,female,18-24,0.193460398
3665,Alaska,2019,Adopted,female,25-34,0.207333278
3666,Alaska,2019,Adopted,female,35-44,0.16752961
3667,Alaska,2019,Adopted,female,45-54,0.13401118
3668,Alaska,2019,Adopted,female,55-64,0.181904515
3669,Arizona,2019,Adopted,male,< 6,0.40985953
3670,Arizona,2019,Adopted,male,6-17,0.3491372
3671,Arizona,2019,Adopted,male,18-24,0.163723675
3672,Arizona,2019,Adopted,male,25-34,0.167315014
3673,Arizona,2019,Adopted,male,35-44,0.145083004
3674,Arizona,2019,Adopted,male,45-54,0.128524632
3675,Arizona,2019,Adopted,male,55-64,0.156354947
3676,Arizona,2019,Adopted,female,< 6,0.415838736
3677,Arizona,2019,Adopted,female,6-17,0.340667948
3678,Arizona,2019,Adopted,female,18-24,0.219457373
3679,Arizona,2019,Adopted,female,25-34,0.216309501
3680,Arizona,2019,Adopted,female,35-44,0.182699063
3681,Arizona,2019,Adopted,female,45-54,0.152178892
3682,Arizona,2019,Adopted,female,55-64,0.171613007
3683,Arkansas,2019,Adopted,male,< 6,0.540724989
3684,Arkansas,2019,Adopted,male,6-17,0.474505097
3685,Arkansas,2019,Adopted,male,18-24,0.169072857
3686,Arkansas,2019,Adopted,male,25-34,0.149864934
3687,Arkansas,2019,Adopted,male,35-44,0.15596887
3688,Arkansas,2019,Adopted,male,45-54,0.149882109
3689,Arkansas,2019,Adopted,male,55-64,0.198504546
3690,Arkansas,2019,Adopted,female,< 6,0.586951185
3691,Arkansas,2019,Adopted,female,6-17,0.49437524
3692,Arkansas,2019,Adopted,female,18-24,0.257266731
3693,Arkansas,2019,Adopted,female,25-34,0.286094401
3694,Arkansas,2019,Adopted,female,35-44,0.198578487
3695,Arkansas,2019,Adopted,female,45-54,0.18712829
3696,Arkansas,2019,Adopted,female,55-64,0.226714838
3697,California,2019,Adopted,male,< 6,0.43965196
3698,California,2019,Adopted,male,6-17,0.414135453
3699,California,2019,Adopted,male,18-24,0.220975469
3700,California,2019,Adopted,male,25-34,0.180524157
3701,California,2019,Adopted,male,35-44,0.161743001
3702,California,2019,Adopted,male,45-54,0.154235813
3703,California,2019,Adopted,male,55-64,0.179480521
3704,California,2019,Adopted,female,< 6,0.445828484
3705,California,2019,Adopted,female,6-17,0.412396483
3706,California,2019,Adopted,female,18-24,0.277277904
3707,California,2019,Adopted,female,25-34,0.246703765
3708,California,2019,Adopted,female,35-44,0.210608784
3709,California,2019,Adopted,female,45-54,0.1901771
3710,California,2019,Adopted,female,55-64,0.211931819
3711,Colorado,2019,Adopted,male,< 6,0.367032304
3712,Colorado,2019,Adopted,male,6-17,0.303784753
3713,Colorado,2019,Adopted,male,18-24,0.133584542
3714,Colorado,2019,Adopted,male,25-34,0.125767985
3715,Colorado,2019,Adopted,male,35-44,0.103517593
3716,Colorado,2019,Adopted,male,45-54,0.096055534
3717,Colorado,2019,Adopted,male,55-64,0.120147998
3718,Colorado,2019,Adopted,female,< 6,0.34686027
3719,Colorado,2019,Adopted,female,6-17,0.305236209
3720,Colorado,2019,Adopted,female,18-24,0.167462534
3721,Colorado,2019,Adopted,female,25-34,0.168721474
3722,Colorado,2019,Adopted,female,35-44,0.14424184
3723,Colorado,2019,Adopted,female,45-54,0.109825587
3724,Colorado,2019,Adopted,female,55-64,0.122587846
3725,Connecticut,2019,Adopted,male,< 6,0.390895851
3726,Connecticut,2019,Adopted,male,6-17,0.350337083
3727,Connecticut,2019,Adopted,male,18-24,0.218894813
3728,Connecticut,2019,Adopted,male,25-34,0.181719657
3729,Connecticut,2019,Adopted,male,35-44,0.140990956
3730,Connecticut,2019,Adopted,male,45-54,0.146609571
3731,Connecticut,2019,Adopted,male,55-64,0.14529427
3732,Connecticut,2019,Adopted,female,< 6,0.403930049
3733,Connecticut,2019,Adopted,female,6-17,0.355471478
3734,Connecticut,2019,Adopted,female,18-24,0.217361237
3735,Connecticut,2019,Adopted,female,25-34,0.262572099
3736,Connecticut,2019,Adopted,female,35-44,0.219607807
3737,Connecticut,2019,Adopted,female,45-54,0.183196975
3738,Connecticut,2019,Adopted,female,55-64,0.151945776
3739,Delaware,2019,Adopted,male,< 6,0.475785716
3740,Delaware,2019,Adopted,male,6-17,0.397382393
3741,Delaware,2019,Adopted,male,18-24,0.114897857
3742,Delaware,2019,Adopted,male,25-34,0.188413332
3743,Delaware,2019,Adopted,male,35-44,0.12936052
3744,Delaware,2019,Adopted,male,45-54,0.156864861
3745,Delaware,2019,Adopted,male,55-64,0.13022058
3746,Delaware,2019,Adopted,female,< 6,0.398527764
3747,Delaware,2019,Adopted,female,6-17,0.35452459
3748,Delaware,2019,Adopted,female,18-24,0.187428798
3749,Delaware,2019,Adopted,female,25-34,0.242399357
3750,Delaware,2019,Adopted,female,35-44,0.190185538
3751,Delaware,2019,Adopted,female,45-54,0.168664965
3752,Delaware,2019,Adopted,female,55-64,0.148980659
3753,District of Columbia,2019,Adopted,male,< 6,0.366487125
3754,District of Columbia,2019,Adopted,male,6-17,0.472465793
3755,District of Columbia,2019,Adopted,male,18-24,0.178512902
3756,District of Columbia,2019,Adopted,male,25-34,0.136140016
3757,District of Columbia,2019,Adopted,male,35-44,0.160228354
3758,District of Columbia,2019,Adopted,male,45-54,0.221514644
3759,District of Columbia,2019,Adopted,male,55-64,0.246829627
3760,District of Columbia,2019,Adopted,female,< 6,0.353010626
3761,District of Columbia,2019,Adopted,female,6-17,0.435456505
3762,District of Columbia,2019,Adopted,female,18-24,0.231694871
3763,District of Columbia,2019,Adopted,female,25-34,0.152862457
3764,District of Columbia,2019,Adopted,female,35-44,0.185855413
3765,District of Columbia,2019,Adopted,female,45-54,0.264286288
3766,District of Columbia,2019,Adopted,female,55-64,0.310327882
3767,Florida,2019,Not Adopted,male,< 6,0.463528675
3768,Florida,2019,Not Adopted,male,6-17,0.378633913
3769,Florida,2019,Not Adopted,male,18-24,0.086781925
3770,Florida,2019,Not Adopted,male,25-34,0.069210668
3771,Florida,2019,Not Adopted,male,35-44,0.07293418
3772,Florida,2019,Not Adopted,male,45-54,0.07685565
3773,Florida,2019,Not Adopted,male,55-64,0.107327099
3774,Florida,2019,Not Adopted,female,< 6,0.472240895
3775,Florida,2019,Not Adopted,female,6-17,0.36557297
3776,Florida,2019,Not Adopted,female,18-24,0.121602475
3777,Florida,2019,Not Adopted,female,25-34,0.143344966
3778,Florida,2019,Not Adopted,female,35-44,0.114835177
3779,Florida,2019,Not Adopted,female,45-54,0.097591117
3780,Florida,2019,Not Adopted,female,55-64,0.111313587
3781,Georgia,2019,Not Adopted,male,< 6,0.441788734
3782,Georgia,2019,Not Adopted,male,6-17,0.353797481
3783,Georgia,2019,Not Adopted,male,18-24,0.054048329
3784,Georgia,2019,Not Adopted,male,25-34,0.062600134
3785,Georgia,2019,Not Adopted,male,35-44,0.05171639
3786,Georgia,2019,Not Adopted,male,45-54,0.06545481
3787,Georgia,2019,Not Adopted,male,55-64,0.09860314
3788,Georgia,2019,Not Adopted,female,< 6,0.437379249
3789,Georgia,2019,Not Adopted,female,6-17,0.367159876
3790,Georgia,2019,Not Adopted,female,18-24,0.109700915
3791,Georgia,2019,Not Adopted,female,25-34,0.128573955
3792,Georgia,2019,Not Adopted,female,35-44,0.087672675
3793,Georgia,2019,Not Adopted,female,45-54,0.081033811
3794,Georgia,2019,Not Adopted,female,55-64,0.113202434
3795,Hawaii,2019,Adopted,male,< 6,0.35341373
3796,Hawaii,2019,Adopted,male,6-17,0.309195297
3797,Hawaii,2019,Adopted,male,18-24,0.137390956
3798,Hawaii,2019,Adopted,male,25-34,0.154153834
3799,Hawaii,2019,Adopted,male,35-44,0.136922542
3800,Hawaii,2019,Adopted,male,45-54,0.128116472
3801,Hawaii,2019,Adopted,male,55-64,0.110618447
3802,Hawaii,2019,Adopted,female,< 6,0.364009531
3803,Hawaii,2019,Adopted,female,6-17,0.324657268
3804,Hawaii,2019,Adopted,female,18-24,0.19815404
3805,Hawaii,2019,Adopted,female,25-34,0.178488095
3806,Hawaii,2019,Adopted,female,35-44,0.138659461
3807,Hawaii,2019,Adopted,female,45-54,0.110821929
3808,Hawaii,2019,Adopted,female,55-64,0.127233525
3809,Idaho,2019,Adopted,male,< 6,0.457330416
3810,Idaho,2019,Adopted,male,6-17,0.33053711
3811,Idaho,2019,Adopted,male,18-24,0.06941805
3812,Idaho,2019,Adopted,male,25-34,0.08549394
3813,Idaho,2019,Adopted,male,35-44,0.070602238
3814,Idaho,2019,Adopted,male,45-54,0.068603423
3815,Idaho,2019,Adopted,male,55-64,0.073102496
3816,Idaho,2019,Adopted,female,< 6,0.393402418
3817,Idaho,2019,Adopted,female,6-17,0.338193269
3818,Idaho,2019,Adopted,female,18-24,0.103845301
3819,Idaho,2019,Adopted,female,25-34,0.114510806
3820,Idaho,2019,Adopted,female,35-44,0.079680084
3821,Idaho,2019,Adopted,female,45-54,0.086633837
3822,Idaho,2019,Adopted,female,55-64,0.089082143
3823,Illinois,2019,Adopted,male,< 6,0.381696076
3824,Illinois,2019,Adopted,male,6-17,0.333525588
3825,Illinois,2019,Adopted,male,18-24,0.121252311
3826,Illinois,2019,Adopted,male,25-34,0.114624346
3827,Illinois,2019,Adopted,male,35-44,0.106170074
3828,Illinois,2019,Adopted,male,45-54,0.106694509
3829,Illinois,2019,Adopted,male,55-64,0.126814129
3830,Illinois,2019,Adopted,female,< 6,0.393276344
3831,Illinois,2019,Adopted,female,6-17,0.333237505
3832,Illinois,2019,Adopted,female,18-24,0.190270865
3833,Illinois,2019,Adopted,female,25-34,0.190779471
3834,Illinois,2019,Adopted,female,35-44,0.158279196
3835,Illinois,2019,Adopted,female,45-54,0.128827629
3836,Illinois,2019,Adopted,female,55-64,0.133589125
3837,Indiana,2019,Adopted,male,< 6,0.393011608
3838,Indiana,2019,Adopted,male,6-17,0.303781268
3839,Indiana,2019,Adopted,male,18-24,0.097297083
3840,Indiana,2019,Adopted,male,25-34,0.106407687
3841,Indiana,2019,Adopted,male,35-44,0.106876748
3842,Indiana,2019,Adopted,male,45-54,0.100921458
3843,Indiana,2019,Adopted,male,55-64,0.118639539
3844,Indiana,2019,Adopted,female,< 6,0.370624568
3845,Indiana,2019,Adopted,female,6-17,0.303021889
3846,Indiana,2019,Adopted,female,18-24,0.170608049
3847,Indiana,2019,Adopted,female,25-34,0.20278191
3848,Indiana,2019,Adopted,female,35-44,0.157469468
3849,Indiana,2019,Adopted,female,45-54,0.123444652
3850,Indiana,2019,Adopted,female,55-64,0.149775047
3851,Iowa,2019,Adopted,male,< 6,0.408286873
3852,Iowa,2019,Adopted,male,6-17,0.359574745
3853,Iowa,2019,Adopted,male,18-24,0.134535889
3854,Iowa,2019,Adopted,male,25-34,0.121623233
3855,Iowa,2019,Adopted,male,35-44,0.108785653
3856,Iowa,2019,Adopted,male,45-54,0.114682982
3857,Iowa,2019,Adopted,male,55-64,0.123438601
3858,Iowa,2019,Adopted,female,< 6,0.405611626
3859,Iowa,2019,Adopted,female,6-17,0.326746175
3860,Iowa,2019,Adopted,female,18-24,0.218972398
3861,Iowa,2019,Adopted,female,25-34,0.23184825
3862,Iowa,2019,Adopted,female,35-44,0.174240993
3863,Iowa,2019,Adopted,female,45-54,0.139513188
3864,Iowa,2019,Adopted,female,55-64,0.150017043
3865,Kansas,2019,Not Adopted,male,< 6,0.323101402
3866,Kansas,2019,Not Adopted,male,6-17,0.28358661
3867,Kansas,2019,Not Adopted,male,18-24,0.053316775
3868,Kansas,2019,Not Adopted,male,25-34,0.062767006
3869,Kansas,2019,Not Adopted,male,35-44,0.055079545
3870,Kansas,2019,Not Adopted,male,45-54,0.059154825
3871,Kansas,2019,Not Adopted,male,55-64,0.068207839
3872,Kansas,2019,Not Adopted,female,< 6,0.336338691
3873,Kansas,2019,Not Adopted,female,6-17,0.274367193
3874,Kansas,2019,Not Adopted,female,18-24,0.098623785
3875,Kansas,2019,Not Adopted,female,25-34,0.097894593
3876,Kansas,2019,Not Adopted,female,35-44,0.088796975
3877,Kansas,2019,Not Adopted,female,45-54,0.07864967
3878,Kansas,2019,Not Adopted,female,55-64,0.089627127
3879,Kentucky,2019,Adopted,male,< 6,0.476581874
3880,Kentucky,2019,Adopted,male,6-17,0.415760248
3881,Kentucky,2019,Adopted,male,18-24,0.208889523
3882,Kentucky,2019,Adopted,male,25-34,0.197254182
3883,Kentucky,2019,Adopted,male,35-44,0.17878465
3884,Kentucky,2019,Adopted,male,45-54,0.186030487
3885,Kentucky,2019,Adopted,male,55-64,0.19734489
3886,Kentucky,2019,Adopted,female,< 6,0.50731833
3887,Kentucky,2019,Adopted,female,6-17,0.417186429
3888,Kentucky,2019,Adopted,female,18-24,0.284747501
3889,Kentucky,2019,Adopted,female,25-34,0.282193067
3890,Kentucky,2019,Adopted,female,35-44,0.245423709
3891,Kentucky,2019,Adopted,female,45-54,0.214167491
3892,Kentucky,2019,Adopted,female,55-64,0.214649338
3893,Louisiana,2019,Adopted,male,< 6,0.558987526
3894,Louisiana,2019,Adopted,male,6-17,0.498877738
3895,Louisiana,2019,Adopted,male,18-24,0.25358666
3896,Louisiana,2019,Adopted,male,25-34,0.17455065
3897,Louisiana,2019,Adopted,male,35-44,0.157231873
3898,Louisiana,2019,Adopted,male,45-54,0.176319288
3899,Louisiana,2019,Adopted,male,55-64,0.197802277
3900,Louisiana,2019,Adopted,female,< 6,0.52289983
3901,Louisiana,2019,Adopted,female,6-17,0.490673564
3902,Louisiana,2019,Adopted,female,18-24,0.337314763
3903,Louisiana,2019,Adopted,female,25-34,0.316654986
3904,Louisiana,2019,Adopted,female,35-44,0.2668523
3905,Louisiana,2019,Adopted,female,45-54,0.217021093
3906,Louisiana,2019,Adopted,female,55-64,0.239982345
3907,Maine,2019,Adopted,male,< 6,0.36314562
3908,Maine,2019,Adopted,male,6-17,0.345088347
3909,Maine,2019,Adopted,male,18-24,0.138782641
3910,Maine,2019,Adopted,male,25-34,0.132601783
3911,Maine,2019,Adopted,male,35-44,0.131924003
3912,Maine,2019,Adopted,male,45-54,0.129697268
3913,Maine,2019,Adopted,male,55-64,0.142868407
3914,Maine,2019,Adopted,female,< 6,0.345165075
3915,Maine,2019,Adopted,female,6-17,0.350128563
3916,Maine,2019,Adopted,female,18-24,0.164130435
3917,Maine,2019,Adopted,female,25-34,0.22270441
3918,Maine,2019,Adopted,female,35-44,0.180886842
3919,Maine,2019,Adopted,female,45-54,0.13587114
3920,Maine,2019,Adopted,female,55-64,0.154073639
3921,Maryland,2019,Adopted,male,< 6,0.40566845
3922,Maryland,2019,Adopted,male,6-17,0.320209462
3923,Maryland,2019,Adopted,male,18-24,0.151097786
3924,Maryland,2019,Adopted,male,25-34,0.122904305
3925,Maryland,2019,Adopted,male,35-44,0.110757676
3926,Maryland,2019,Adopted,male,45-54,0.122913761
3927,Maryland,2019,Adopted,male,55-64,0.121793517
3928,Maryland,2019,Adopted,female,< 6,0.351437422
3929,Maryland,2019,Adopted,female,6-17,0.321857935
3930,Maryland,2019,Adopted,female,18-24,0.186187106
3931,Maryland,2019,Adopted,female,25-34,0.189242249
3932,Maryland,2019,Adopted,female,35-44,0.161442549
3933,Maryland,2019,Adopted,female,45-54,0.120754754
3934,Maryland,2019,Adopted,female,55-64,0.133297392
3935,Massachusetts,2019,Adopted,male,< 6,0.389191327
3936,Massachusetts,2019,Adopted,male,6-17,0.336253853
3937,Massachusetts,2019,Adopted,male,18-24,0.184779734
3938,Massachusetts,2019,Adopted,male,25-34,0.171710694
3939,Massachusetts,2019,Adopted,male,35-44,0.166164913
3940,Massachusetts,2019,Adopted,male,45-54,0.176595308
3941,Massachusetts,2019,Adopted,male,55-64,0.161143562
3942,Massachusetts,2019,Adopted,female,< 6,0.351824603
3943,Massachusetts,2019,Adopted,female,6-17,0.329447684
3944,Massachusetts,2019,Adopted,female,18-24,0.183652983
3945,Massachusetts,2019,Adopted,female,25-34,0.242415105
3946,Massachusetts,2019,Adopted,female,35-44,0.233875365
3947,Massachusetts,2019,Adopted,female,45-54,0.193066814
3948,Massachusetts,2019,Adopted,female,55-64,0.197392526
3949,Michigan,2019,Adopted,male,< 6,0.420809453
3950,Michigan,2019,Adopted,male,6-17,0.352190555
3951,Michigan,2019,Adopted,male,18-24,0.167346111
3952,Michigan,2019,Adopted,male,25-34,0.175445292
3953,Michigan,2019,Adopted,male,35-44,0.155409423
3954,Michigan,2019,Adopted,male,45-54,0.157042287
3955,Michigan,2019,Adopted,male,55-64,0.157042861
3956,Michigan,2019,Adopted,female,< 6,0.430813821
3957,Michigan,2019,Adopted,female,6-17,0.34827149
3958,Michigan,2019,Adopted,female,18-24,0.245912348
3959,Michigan,2019,Adopted,female,25-34,0.262640185
3960,Michigan,2019,Adopted,female,35-44,0.214387597
3961,Michigan,2019,Adopted,female,45-54,0.16739102
3962,Michigan,2019,Adopted,female,55-64,0.173052125
3963,Minnesota,2019,Adopted,male,< 6,0.352430395
3964,Minnesota,2019,Adopted,male,6-17,0.303359488
3965,Minnesota,2019,Adopted,male,18-24,0.127434085
3966,Minnesota,2019,Adopted,male,25-34,0.134440531
3967,Minnesota,2019,Adopted,male,35-44,0.110128283
3968,Minnesota,2019,Adopted,male,45-54,0.101869906
3969,Minnesota,2019,Adopted,male,55-64,0.116035546
3970,Minnesota,2019,Adopted,female,< 6,0.331852715
3971,Minnesota,2019,Adopted,female,6-17,0.29383161
3972,Minnesota,2019,Adopted,female,18-24,0.175572615
