"","state","year","expansion","gender","age","number"
"549","Rhode Island",2014,"Adopted","male","1824",8506
"550","Rhode Island",2014,"Adopted","male","2534",11875
"551","Rhode Island",2014,"Adopted","male","3544",7866
"552","Rhode Island",2014,"Adopted","male","4554",10133
"553","Rhode Island",2014,"Adopted","male","5564",9676
"554","Rhode Island",2014,"Adopted","female","u6",15408
"555","Rhode Island",2014,"Adopted","female","617",24259
"556","Rhode Island",2014,"Adopted","female","1824",11466
"557","Rhode Island",2014,"Adopted","female","2534",18868
"558","Rhode Island",2014,"Adopted","female","3544",12483
"559","Rhode Island",2014,"Adopted","female","4554",15420
"560","Rhode Island",2014,"Adopted","female","5564",12466
"561","South Carolina",2014,"Not Adopted","male","u6",95635
"562","South Carolina",2014,"Not Adopted","male","617",159803
"563","South Carolina",2014,"Not Adopted","male","1824",26030
"564","South Carolina",2014,"Not Adopted","male","2534",22464
"565","South Carolina",2014,"Not Adopted","male","3544",22778
"566","South Carolina",2014,"Not Adopted","male","4554",25495
"567","South Carolina",2014,"Not Adopted","male","5564",32703
"568","South Carolina",2014,"Not Adopted","female","u6",86671
"569","South Carolina",2014,"Not Adopted","female","617",153840
"570","South Carolina",2014,"Not Adopted","female","1824",42544
"571","South Carolina",2014,"Not Adopted","female","2534",53812
"572","South Carolina",2014,"Not Adopted","female","3544",35835
"573","South Carolina",2014,"Not Adopted","female","4554",35267
"574","South Carolina",2014,"Not Adopted","female","5564",38631
"575","South Dakota",2014,"Adopted","male","u6",14342
"576","South Dakota",2014,"Adopted","male","617",18255
"577","South Dakota",2014,"Adopted","male","1824",3800
"578","South Dakota",2014,"Adopted","male","2534",3394
"579","South Dakota",2014,"Adopted","male","3544",2630
"580","South Dakota",2014,"Adopted","male","4554",3060
"581","South Dakota",2014,"Adopted","male","5564",3485
"582","South Dakota",2014,"Adopted","female","u6",12604
"583","South Dakota",2014,"Adopted","female","617",20069
"584","South Dakota",2014,"Adopted","female","1824",5097
"585","South Dakota",2014,"Adopted","female","2534",6472
"586","South Dakota",2014,"Adopted","female","3544",3499
"587","South Dakota",2014,"Adopted","female","4554",2937
"588","South Dakota",2014,"Adopted","female","5564",4173
"589","Tennessee",2014,"Not Adopted","male","u6",124201
"590","Tennessee",2014,"Not Adopted","male","617",198637
"591","Tennessee",2014,"Not Adopted","male","1824",40139
"592","Tennessee",2014,"Not Adopted","male","2534",43810
"593","Tennessee",2014,"Not Adopted","male","3544",36760
"594","Tennessee",2014,"Not Adopted","male","4554",41484
"595","Tennessee",2014,"Not Adopted","male","5564",44112
"596","Tennessee",2014,"Not Adopted","female","u6",109999
"597","Tennessee",2014,"Not Adopted","female","617",185537
"598","Tennessee",2014,"Not Adopted","female","1824",65077
"599","Tennessee",2014,"Not Adopted","female","2534",89022
"600","Tennessee",2014,"Not Adopted","female","3544",70171
"601","Tennessee",2014,"Not Adopted","female","4554",55757
"602","Tennessee",2014,"Not Adopted","female","5564",53989
"603","Texas",2014,"Not Adopted","male","u6",557233
"604","Texas",2014,"Not Adopted","male","617",895232
"605","Texas",2014,"Not Adopted","male","1824",115617
"606","Texas",2014,"Not Adopted","male","2534",97987
"607","Texas",2014,"Not Adopted","male","3544",92451
"608","Texas",2014,"Not Adopted","male","4554",116129
"609","Texas",2014,"Not Adopted","male","5564",116313
"610","Texas",2014,"Not Adopted","female","u6",527201
"611","Texas",2014,"Not Adopted","female","617",851221
"612","Texas",2014,"Not Adopted","female","1824",169770
"613","Texas",2014,"Not Adopted","female","2534",181208
"614","Texas",2014,"Not Adopted","female","3544",150246
"615","Texas",2014,"Not Adopted","female","4554",136050
"616","Texas",2014,"Not Adopted","female","5564",152287
"617","Utah",2014,"Adopted","male","u6",37575
"618","Utah",2014,"Adopted","male","617",53311
"619","Utah",2014,"Adopted","male","1824",7694
"620","Utah",2014,"Adopted","male","2534",12292
"621","Utah",2014,"Adopted","male","3544",10355
"622","Utah",2014,"Adopted","male","4554",8477
"623","Utah",2014,"Adopted","male","5564",6939
"624","Utah",2014,"Adopted","female","u6",33382
"625","Utah",2014,"Adopted","female","617",51077
"626","Utah",2014,"Adopted","female","1824",13640
"627","Utah",2014,"Adopted","female","2534",18378
"628","Utah",2014,"Adopted","female","3544",13195
"629","Utah",2014,"Adopted","female","4554",8831
"630","Utah",2014,"Adopted","female","5564",10264
"631","Vermont",2014,"Adopted","male","u6",11174
"632","Vermont",2014,"Adopted","male","617",20022
"633","Vermont",2014,"Adopted","male","1824",5420
"634","Vermont",2014,"Adopted","male","2534",7195
"635","Vermont",2014,"Adopted","male","3544",7252
"636","Vermont",2014,"Adopted","male","4554",8616
"637","Vermont",2014,"Adopted","male","5564",8190
"638","Vermont",2014,"Adopted","female","u6",8645
"639","Vermont",2014,"Adopted","female","617",18544
"640","Vermont",2014,"Adopted","female","1824",7895
"641","Vermont",2014,"Adopted","female","2534",12727
"642","Vermont",2014,"Adopted","female","3544",10457
"643","Vermont",2014,"Adopted","female","4554",9975
"644","Vermont",2014,"Adopted","female","5564",9374
"645","Virginia",2014,"Adopted","male","u6",97714
"646","Virginia",2014,"Adopted","male","617",159803
"647","Virginia",2014,"Adopted","male","1824",26092
"648","Virginia",2014,"Adopted","male","2534",21602
"649","Virginia",2014,"Adopted","male","3544",23044
"650","Virginia",2014,"Adopted","male","4554",24510
"651","Virginia",2014,"Adopted","male","5564",26120
"652","Virginia",2014,"Adopted","female","u6",95770
"653","Virginia",2014,"Adopted","female","617",156029
"654","Virginia",2014,"Adopted","female","1824",38149
"655","Virginia",2014,"Adopted","female","2534",54305
"656","Virginia",2014,"Adopted","female","3544",36461
"657","Virginia",2014,"Adopted","female","4554",33847
"658","Virginia",2014,"Adopted","female","5564",30254
"659","Washington",2014,"Adopted","male","u6",111291
"660","Washington",2014,"Adopted","male","617",190812
"661","Washington",2014,"Adopted","male","1824",48805
"662","Washington",2014,"Adopted","male","2534",65439
"663","Washington",2014,"Adopted","male","3544",46942
"664","Washington",2014,"Adopted","male","4554",49602
"665","Washington",2014,"Adopted","male","5564",48166
"666","Washington",2014,"Adopted","female","u6",106524
"667","Washington",2014,"Adopted","female","617",180263
"668","Washington",2014,"Adopted","female","1824",61011
"669","Washington",2014,"Adopted","female","2534",90136
"670","Washington",2014,"Adopted","female","3544",63428
"671","Washington",2014,"Adopted","female","4554",61755
"672","Washington",2014,"Adopted","female","5564",62499
"673","West Virginia",2014,"Adopted","male","u6",32638
"674","West Virginia",2014,"Adopted","male","617",61734
"675","West Virginia",2014,"Adopted","male","1824",16045
"676","West Virginia",2014,"Adopted","male","2534",21406
"677","West Virginia",2014,"Adopted","male","3544",21781
"678","West Virginia",2014,"Adopted","male","4554",21261
"679","West Virginia",2014,"Adopted","male","5564",21881
"680","West Virginia",2014,"Adopted","female","u6",33759
"681","West Virginia",2014,"Adopted","female","617",54974
"682","West Virginia",2014,"Adopted","female","1824",22587
"683","West Virginia",2014,"Adopted","female","2534",33515
"684","West Virginia",2014,"Adopted","female","3544",29190
"685","West Virginia",2014,"Adopted","female","4554",24338
"686","West Virginia",2014,"Adopted","female","5564",24470
"687","Wisconsin",2014,"Not Adopted","male","u6",79917
"688","Wisconsin",2014,"Not Adopted","male","617",144891
"689","Wisconsin",2014,"Not Adopted","male","1824",29284
"690","Wisconsin",2014,"Not Adopted","male","2534",41399
"691","Wisconsin",2014,"Not Adopted","male","3544",36837
"692","Wisconsin",2014,"Not Adopted","male","4554",40399
"693","Wisconsin",2014,"Not Adopted","male","5564",36522
"694","Wisconsin",2014,"Not Adopted","female","u6",79394
"695","Wisconsin",2014,"Not Adopted","female","617",133702
"696","Wisconsin",2014,"Not Adopted","female","1824",43597
"697","Wisconsin",2014,"Not Adopted","female","2534",78585
"698","Wisconsin",2014,"Not Adopted","female","3544",55293
"699","Wisconsin",2014,"Not Adopted","female","4554",45606
"700","Wisconsin",2014,"Not Adopted","female","5564",41151
"701","Wyoming",2014,"Not Adopted","male","u6",7612
"702","Wyoming",2014,"Not Adopted","male","617",12557
"703","Wyoming",2014,"Not Adopted","male","1824",1942
"704","Wyoming",2014,"Not Adopted","male","2534",2168
"705","Wyoming",2014,"Not Adopted","male","3544",1298
"706","Wyoming",2014,"Not Adopted","male","4554",1861
"707","Wyoming",2014,"Not Adopted","male","5564",2814
"708","Wyoming",2014,"Not Adopted","female","u6",7367
"709","Wyoming",2014,"Not Adopted","female","617",10191
"710","Wyoming",2014,"Not Adopted","female","1824",3201
"711","Wyoming",2014,"Not Adopted","female","2534",3272
"712","Wyoming",2014,"Not Adopted","female","3544",3087
"713","Wyoming",2014,"Not Adopted","female","4554",2112
"714","Wyoming",2014,"Not Adopted","female","5564",3313
"715","Puerto Rico",2014,"","male","u6",78401
"716","Puerto Rico",2014,"","male","617",173336
"717","Puerto Rico",2014,"","male","1824",97923
"718","Puerto Rico",2014,"","male","2534",92830
"719","Puerto Rico",2014,"","male","3544",90896
"720","Puerto Rico",2014,"","male","4554",86019
"721","Puerto Rico",2014,"","male","5564",81233
"722","Puerto Rico",2014,"","female","u6",72240
"723","Puerto Rico",2014,"","female","617",158972
"724","Puerto Rico",2014,"","female","1824",100352
"725","Puerto Rico",2014,"","female","2534",124213
"726","Puerto Rico",2014,"","female","3544",114937
"727","Puerto Rico",2014,"","female","4554",104612
"728","Puerto Rico",2014,"","female","5564",103872
"729","Alabama",2015,"Not Adopted","male","u6",86404
"730","Alabama",2015,"Not Adopted","male","617",165187
"731","Alabama",2015,"Not Adopted","male","1824",29150
"732","Alabama",2015,"Not Adopted","male","2534",26935
"733","Alabama",2015,"Not Adopted","male","3544",22795
"734","Alabama",2015,"Not Adopted","male","4554",27750
"735","Alabama",2015,"Not Adopted","male","5564",38901
"736","Alabama",2015,"Not Adopted","female","u6",89643
"737","Alabama",2015,"Not Adopted","female","617",161657
"738","Alabama",2015,"Not Adopted","female","1824",40329
"739","Alabama",2015,"Not Adopted","female","2534",51128
"740","Alabama",2015,"Not Adopted","female","3544",39966
"741","Alabama",2015,"Not Adopted","female","4554",36892
"742","Alabama",2015,"Not Adopted","female","5564",43006
"743","Alaska",2015,"Adopted","male","u6",13427
"744","Alaska",2015,"Adopted","male","617",20469
"745","Alaska",2015,"Adopted","male","1824",4670
"746","Alaska",2015,"Adopted","male","2534",6062
"747","Alaska",2015,"Adopted","male","3544",3811
"748","Alaska",2015,"Adopted","male","4554",4509
"749","Alaska",2015,"Adopted","male","5564",4039
"750","Alaska",2015,"Adopted","female","u6",12463
"751","Alaska",2015,"Adopted","female","617",19323
"752","Alaska",2015,"Adopted","female","1824",5584
"753","Alaska",2015,"Adopted","female","2534",8143
"754","Alaska",2015,"Adopted","female","3544",5763
"755","Alaska",2015,"Adopted","female","4554",4705
"756","Alaska",2015,"Adopted","female","5564",4580
"757","Arizona",2015,"Adopted","male","u6",108263
"758","Arizona",2015,"Adopted","male","617",206515
"759","Arizona",2015,"Adopted","male","1824",61143
"760","Arizona",2015,"Adopted","male","2534",77847
"761","Arizona",2015,"Adopted","male","3544",60670
"762","Arizona",2015,"Adopted","male","4554",63856
"763","Arizona",2015,"Adopted","male","5564",58747
"764","Arizona",2015,"Adopted","female","u6",109318
"765","Arizona",2015,"Adopted","female","617",198185
"766","Arizona",2015,"Adopted","female","1824",76453
"767","Arizona",2015,"Adopted","female","2534",110114
"768","Arizona",2015,"Adopted","female","3544",90366
"769","Arizona",2015,"Adopted","female","4554",73923
"770","Arizona",2015,"Adopted","female","5564",70410
"771","Arkansas",2015,"Adopted","male","u6",62124
"772","Arkansas",2015,"Adopted","male","617",126703
"773","Arkansas",2015,"Adopted","male","1824",22550
"774","Arkansas",2015,"Adopted","male","2534",28246
"775","Arkansas",2015,"Adopted","male","3544",24056
"776","Arkansas",2015,"Adopted","male","4554",28022
"777","Arkansas",2015,"Adopted","male","5564",29042
"778","Arkansas",2015,"Adopted","female","u6",64985
"779","Arkansas",2015,"Adopted","female","617",111525
"780","Arkansas",2015,"Adopted","female","1824",30147
"781","Arkansas",2015,"Adopted","female","2534",44832
"782","Arkansas",2015,"Adopted","female","3544",34898
"783","Arkansas",2015,"Adopted","female","4554",34983
"784","Arkansas",2015,"Adopted","female","5564",39434
"785","California",2015,"Adopted","male","u6",741628
"786","California",2015,"Adopted","male","617",1346142
"787","California",2015,"Adopted","male","1824",467664
"788","California",2015,"Adopted","male","2534",526034
"789","California",2015,"Adopted","male","3544",419217
"790","California",2015,"Adopted","male","4554",444256
"791","California",2015,"Adopted","male","5564",418963
"792","California",2015,"Adopted","female","u6",700856
"793","California",2015,"Adopted","female","617",1303288
"794","California",2015,"Adopted","female","1824",568173
"795","California",2015,"Adopted","female","2534",718096
"796","California",2015,"Adopted","female","3544",557870
"797","California",2015,"Adopted","female","4554",522334
"798","California",2015,"Adopted","female","5564",509664
"799","Colorado",2015,"Adopted","male","u6",83268
"800","Colorado",2015,"Adopted","male","617",142598
"801","Colorado",2015,"Adopted","male","1824",42643
"802","Colorado",2015,"Adopted","male","2534",54721
"803","Colorado",2015,"Adopted","male","3544",42068
"804","Colorado",2015,"Adopted","male","4554",36859
"805","Colorado",2015,"Adopted","male","5564",40520
"806","Colorado",2015,"Adopted","female","u6",77427
"807","Colorado",2015,"Adopted","female","617",140688
"808","Colorado",2015,"Adopted","female","1824",56955
"809","Colorado",2015,"Adopted","female","2534",79512
"810","Colorado",2015,"Adopted","female","3544",54535
"811","Colorado",2015,"Adopted","female","4554",44703
"812","Colorado",2015,"Adopted","female","5564",49066
"813","Connecticut",2015,"Adopted","male","u6",44619
"814","Connecticut",2015,"Adopted","male","617",87227
"815","Connecticut",2015,"Adopted","male","1824",32970
"816","Connecticut",2015,"Adopted","male","2534",33862
"817","Connecticut",2015,"Adopted","male","3544",30038
"818","Connecticut",2015,"Adopted","male","4554",35288
"819","Connecticut",2015,"Adopted","male","5564",24562
"820","Connecticut",2015,"Adopted","female","u6",39241
"821","Connecticut",2015,"Adopted","female","617",82518
"822","Connecticut",2015,"Adopted","female","1824",37881
"823","Connecticut",2015,"Adopted","female","2534",51383
"824","Connecticut",2015,"Adopted","female","3544",40761
"825","Connecticut",2015,"Adopted","female","4554",44521
"826","Connecticut",2015,"Adopted","female","5564",32844
"827","Delaware",2015,"Adopted","male","u6",13401
"828","Delaware",2015,"Adopted","male","617",26784
"829","Delaware",2015,"Adopted","male","1824",8943
"830","Delaware",2015,"Adopted","male","2534",9432
"831","Delaware",2015,"Adopted","male","3544",7428
"832","Delaware",2015,"Adopted","male","4554",8722
"833","Delaware",2015,"Adopted","male","5564",7831
"834","Delaware",2015,"Adopted","female","u6",13329
"835","Delaware",2015,"Adopted","female","617",25195
"836","Delaware",2015,"Adopted","female","1824",10286
"837","Delaware",2015,"Adopted","female","2534",16014
